timestamp,machine_id,machine_type,temperature_c,vibration_mm_s,pressure_bar,current_a,rpm,power_kw,runtime_hours,operating_condition,health_label,rul_hours,will_fail
611,M008,Fan,35.99,4.45,0.8,6.48,900.0,1.62,61.1,Startup,Normal,200.0,False
612,M008,Fan,35.89,4.46,0.8,6.44,901.0,1.61,61.2,Startup,Normal,200.0,False
613,M008,Fan,45.89,4.73,1.1,6.03,1890.0,3.17,61.3,High Load,Normal,200.0,False
614,M008,Fan,45.86,4.84,1.1,6.04,1893.0,3.17,61.4,High Load,Normal,200.0,False
615,M008,Fan,46.05,4.8,1.1,5.87,1886.0,3.07,61.5,High Load,Normal,200.0,False
616,M008,Fan,46.01,4.84,1.11,5.97,1891.0,3.14,61.6,High Load,Normal,200.0,False
617,M008,Fan,45.9,4.82,1.1,5.94,1893.0,3.12,61.7,High Load,Normal,200.0,False
618,M008,Fan,46.03,4.77,1.1,6.0,1890.0,3.15,61.8,High Load,Normal,200.0,False
619,M008,Fan,45.94,4.76,1.1,6.01,1886.0,3.15,61.9,High Load,Normal,200.0,False
620,M008,Fan,45.97,4.84,1.1,6.02,1891.0,3.16,62.0,High Load,Normal,200.0,False
621,M008,Fan,45.96,4.84,1.1,6.02,1890.0,3.16,62.1,High Load,Normal,200.0,False
622,M008,Fan,45.93,4.83,1.1,5.96,1892.0,3.13,62.2,High Load,Normal,200.0,False
623,M008,Fan,45.99,4.75,1.1,6.03,1891.0,3.17,62.3,High Load,Normal,200.0,False
624,M008,Fan,46.15,4.86,1.1,5.99,1888.0,3.14,62.4,High Load,Normal,200.0,False
625,M008,Fan,46.06,4.8,1.09,5.91,1888.0,3.1,62.5,High Load,Normal,200.0,False
626,M008,Fan,45.92,4.77,1.1,5.99,1894.0,3.15,62.6,High Load,Normal,200.0,False
627,M008,Fan,45.97,4.74,1.1,6.02,1893.0,3.17,62.7,High Load,Normal,200.0,False
628,M008,Fan,45.97,4.75,1.1,6.02,1893.0,3.17,62.8,High Load,Normal,200.0,False
629,M008,Fan,46.02,4.82,1.1,6.01,1889.0,3.15,62.9,High Load,Normal,200.0,False
630,M008,Fan,45.89,4.7,1.1,6.02,1890.0,3.16,63.0,High Load,Normal,200.0,False
631,M008,Fan,46.12,4.83,1.1,5.97,1893.0,3.14,63.1,High Load,Normal,200.0,False
632,M008,Fan,46.0,4.7,1.1,6.05,1885.0,3.17,63.2,High Load,Normal,200.0,False
633,M008,Fan,45.96,4.75,1.1,6.0,1896.0,3.16,63.3,High Load,Normal,200.0,False
634,M008,Fan,45.8,4.78,1.1,5.99,1887.0,3.14,63.4,High Load,Normal,200.0,False
635,M008,Fan,46.07,4.79,1.1,5.98,1892.0,3.14,63.5,High Load,Normal,200.0,False
636,M008,Fan,46.02,4.72,1.1,6.06,1894.0,3.19,63.6,High Load,Normal,200.0,False
637,M008,Fan,45.87,4.85,1.1,6.09,1889.0,3.19,63.7,High Load,Normal,200.0,False
638,M008,Fan,46.02,4.8,1.1,6.04,1895.0,3.18,63.8,High Load,Normal,200.0,False
639,M008,Fan,45.94,4.82,1.1,6.01,1897.0,3.17,63.9,High Load,Normal,200.0,False
640,M008,Fan,46.08,4.8,1.1,5.98,1889.0,3.14,64.0,High Load,Normal,200.0,False
641,M008,Fan,46.04,4.77,1.1,5.95,1891.0,3.13,64.1,High Load,Normal,200.0,False
642,M008,Fan,46.01,4.86,1.1,6.02,1893.0,3.17,64.2,High Load,Normal,200.0,False
643,M008,Fan,46.03,4.77,1.1,6.0,1887.0,3.14,64.3,High Load,Normal,200.0,False
644,M008,Fan,45.98,4.86,1.1,5.93,1888.0,3.11,64.4,High Load,Normal,200.0,False
645,M008,Fan,46.04,4.78,1.1,6.01,1892.0,3.16,64.5,High Load,Normal,200.0,False
646,M008,Fan,46.05,4.75,1.1,6.02,1889.0,3.16,64.6,High Load,Normal,200.0,False
647,M008,Fan,46.04,4.84,1.1,5.96,1889.0,3.13,64.7,High Load,Normal,200.0,False
648,M008,Fan,45.98,4.79,1.1,6.0,1894.0,3.16,64.8,High Load,Normal,200.0,False
649,M008,Fan,45.95,4.78,1.1,5.99,1887.0,3.14,64.9,High Load,Normal,200.0,False
650,M008,Fan,46.11,4.83,1.1,6.04,1892.0,3.17,65.0,High Load,Normal,200.0,False
651,M008,Fan,46.06,4.81,1.1,5.99,1886.0,3.14,65.1,High Load,Normal,200.0,False
652,M008,Fan,46.11,4.82,1.1,6.03,1890.0,3.16,65.2,High Load,Normal,200.0,False
653,M008,Fan,45.91,4.76,1.1,6.06,1883.0,3.17,65.3,High Load,Normal,200.0,False
654,M008,Fan,45.93,4.82,1.1,6.02,1893.0,3.16,65.4,High Load,Normal,200.0,False
655,M008,Fan,45.89,4.81,1.1,6.07,1885.0,3.18,65.5,High Load,Normal,200.0,False
656,M008,Fan,46.08,4.79,1.1,6.01,1885.0,3.15,65.6,High Load,Normal,200.0,False
657,M008,Fan,45.94,4.81,1.1,6.06,1888.0,3.18,65.7,High Load,Normal,200.0,False
658,M008,Fan,45.94,4.84,1.1,5.94,1891.0,3.12,65.8,High Load,Normal,200.0,False
659,M008,Fan,46.05,4.78,1.1,6.0,1892.0,3.15,65.9,High Load,Normal,200.0,False
660,M008,Fan,46.08,4.81,1.1,5.92,1886.0,3.1,66.0,High Load,Normal,200.0,False
661,M008,Fan,45.98,4.84,1.1,5.95,1886.0,3.12,66.1,High Load,Normal,200.0,False
662,M008,Fan,46.15,4.87,1.1,6.02,1894.0,3.17,66.2,High Load,Normal,200.0,False
663,M008,Fan,45.99,4.77,1.1,6.0,1890.0,3.15,66.3,High Load,Normal,200.0,False
664,M008,Fan,45.98,4.82,1.1,6.04,1887.0,3.17,66.4,High Load,Normal,200.0,False
665,M008,Fan,45.95,4.79,1.1,6.02,1893.0,3.17,66.5,High Load,Normal,200.0,False
666,M008,Fan,45.97,4.84,1.1,6.05,1891.0,3.18,66.6,High Load,Normal,200.0,False
667,M008,Fan,45.89,4.77,1.1,5.99,1894.0,3.15,66.7,High Load,Normal,200.0,False
668,M008,Fan,45.97,4.82,1.1,5.94,1894.0,3.12,66.8,High Load,Normal,200.0,False
669,M008,Fan,46.08,4.79,1.1,5.94,1886.0,3.11,66.9,High Load,Normal,200.0,False
670,M008,Fan,46.0,4.84,1.1,6.04,1890.0,3.17,67.0,High Load,Normal,200.0,False
671,M008,Fan,46.06,4.8,1.1,5.92,1891.0,3.11,67.1,High Load,Normal,200.0,False
672,M008,Fan,46.14,4.78,1.1,6.0,1882.0,3.14,67.2,High Load,Normal,200.0,False
673,M008,Fan,45.93,4.77,1.1,6.01,1887.0,3.15,67.3,High Load,Normal,200.0,False
674,M008,Fan,46.05,4.84,1.1,5.98,1888.0,3.14,67.4,High Load,Normal,200.0,False
675,M008,Fan,45.98,4.83,1.1,6.02,1896.0,3.17,67.5,High Load,Normal,200.0,False
676,M008,Fan,46.07,4.81,1.1,5.97,1884.0,3.12,67.6,High Load,Normal,200.0,False
677,M008,Fan,46.05,4.8,1.1,6.04,1891.0,3.17,67.7,High Load,Normal,200.0,False
678,M008,Fan,46.03,4.8,1.1,6.03,1892.0,3.17,67.8,High Load,Normal,200.0,False
679,M008,Fan,45.84,4.74,1.1,5.99,1887.0,3.14,67.9,High Load,Normal,200.0,False
680,M008,Fan,45.73,4.83,1.1,5.92,1888.0,3.11,68.0,High Load,Normal,200.0,False
681,M008,Fan,45.91,4.79,1.1,5.97,1891.0,3.13,68.1,High Load,Normal,200.0,False
682,M008,Fan,46.04,4.81,1.1,6.0,1893.0,3.15,68.2,High Load,Normal,200.0,False
683,M008,Fan,45.99,4.88,1.1,5.98,1886.0,3.13,68.3,High Load,Normal,200.0,False
684,M008,Fan,45.93,4.84,1.1,6.0,1891.0,3.15,68.4,High Load,Normal,200.0,False
685,M008,Fan,45.89,4.73,1.1,6.0,1885.0,3.14,68.5,High Load,Normal,200.0,False
686,M008,Fan,45.92,4.78,1.1,6.05,1893.0,3.18,68.6,High Load,Normal,200.0,False
687,M008,Fan,46.14,4.8,1.1,5.97,1896.0,3.15,68.7,High Load,Normal,200.0,False
688,M008,Fan,45.82,4.85,1.1,5.86,1893.0,3.08,68.8,High Load,Normal,200.0,False
689,M008,Fan,46.05,4.82,1.1,6.03,1893.0,3.17,68.9,High Load,Normal,200.0,False
690,M008,Fan,45.98,4.81,1.1,6.0,1890.0,3.15,69.0,High Load,Normal,200.0,False
691,M008,Fan,46.11,4.8,1.1,6.06,1890.0,3.18,69.1,High Load,Normal,200.0,False
692,M008,Fan,45.98,4.78,1.1,6.01,1888.0,3.15,69.2,High Load,Normal,200.0,False
693,M008,Fan,45.99,4.83,1.1,5.93,1893.0,3.12,69.3,High Load,Normal,200.0,False
694,M008,Fan,45.97,4.85,1.1,5.97,1894.0,3.14,69.4,High Load,Normal,200.0,False
695,M008,Fan,46.03,4.86,1.11,6.0,1891.0,3.15,69.5,High Load,Normal,200.0,False
696,M008,Fan,46.02,4.81,1.1,5.97,1887.0,3.13,69.6,High Load,Normal,200.0,False
697,M008,Fan,46.09,4.8,1.09,5.98,1892.0,3.14,69.7,High Load,Normal,200.0,False
698,M008,Fan,45.92,4.78,1.1,6.01,1887.0,3.15,69.8,High Load,Normal,200.0,False
699,M008,Fan,46.04,4.82,1.1,6.01,1891.0,3.16,69.9,High Load,Normal,200.0,False
700,M008,Fan,46.09,4.8,1.1,6.02,1886.0,3.15,70.0,High Load,Normal,200.0,False
701,M008,Fan,46.04,4.73,1.1,5.91,1884.0,3.09,70.1,High Load,Normal,200.0,False
702,M008,Fan,46.09,4.79,1.1,5.97,1893.0,3.14,70.2,High Load,Normal,200.0,False
703,M008,Fan,45.87,4.81,1.1,5.97,1890.0,3.13,70.3,High Load,Normal,200.0,False
704,M008,Fan,45.93,4.83,1.1,6.13,1892.0,3.22,70.4,High Load,Normal,200.0,False
705,M008,Fan,45.85,4.81,1.1,5.99,1889.0,3.14,70.5,High Load,Normal,200.0,False
706,M008,Fan,46.0,4.8,1.1,6.0,1890.0,3.15,70.6,High Load,Normal,200.0,False
707,M008,Fan,45.96,4.8,1.1,6.01,1887.0,3.15,70.7,High Load,Normal,200.0,False
708,M008,Fan,45.94,4.76,1.1,6.05,1890.0,3.18,70.8,High Load,Normal,200.0,False
709,M008,Fan,45.98,4.79,1.1,6.06,1895.0,3.19,70.9,High Load,Normal,200.0,False
710,M008,Fan,46.11,4.8,1.1,6.01,1891.0,3.16,71.0,High Load,Normal,200.0,False
711,M008,Fan,46.03,4.8,1.1,6.06,1884.0,3.17,71.1,High Load,Normal,200.0,False
712,M008,Fan,46.05,4.71,1.1,6.01,1891.0,3.15,71.2,High Load,Normal,200.0,False
713,M008,Fan,46.05,4.84,1.1,5.95,1890.0,3.13,71.3,High Load,Normal,200.0,False
714,M008,Fan,46.07,4.77,1.1,5.94,1891.0,3.12,71.4,High Load,Normal,200.0,False
715,M008,Fan,45.94,4.84,1.1,5.87,1891.0,3.08,71.5,High Load,Normal,200.0,False
716,M008,Fan,45.93,4.79,1.1,6.05,1893.0,3.18,71.6,High Load,Normal,200.0,False
717,M008,Fan,45.99,4.81,1.1,5.97,1885.0,3.13,71.7,High Load,Normal,200.0,False
718,M008,Fan,46.01,4.75,1.1,6.07,1892.0,3.19,71.8,High Load,Normal,200.0,False
719,M008,Fan,46.02,4.76,1.1,5.94,1889.0,3.11,71.9,High Load,Normal,200.0,False
720,M008,Fan,46.06,4.81,1.1,5.93,1891.0,3.12,72.0,High Load,Normal,200.0,False
721,M008,Fan,45.92,4.75,1.1,6.09,1886.0,3.19,72.1,High Load,Normal,200.0,False
722,M008,Fan,46.02,4.79,1.1,6.05,1888.0,3.17,72.2,High Load,Normal,200.0,False
723,M008,Fan,45.98,4.79,1.1,5.97,1890.0,3.13,72.3,High Load,Normal,200.0,False
724,M008,Fan,46.09,4.81,1.1,5.97,1896.0,3.14,72.4,High Load,Normal,200.0,False
725,M008,Fan,46.02,4.77,1.1,6.02,1889.0,3.16,72.5,High Load,Normal,200.0,False
726,M008,Fan,45.87,4.8,1.1,5.99,1889.0,3.14,72.6,High Load,Normal,200.0,False
727,M008,Fan,46.08,4.83,1.1,6.04,1888.0,3.17,72.7,High Load,Normal,200.0,False
728,M008,Fan,46.01,4.81,1.1,6.03,1891.0,3.17,72.8,High Load,Normal,200.0,False
729,M008,Fan,45.98,4.82,1.1,6.09,1889.0,3.19,72.9,High Load,Normal,200.0,False
730,M008,Fan,45.87,4.8,1.1,6.0,1893.0,3.16,73.0,High Load,Normal,200.0,False
731,M008,Fan,45.98,4.8,1.1,5.95,1889.0,3.12,73.1,High Load,Normal,200.0,False
732,M008,Fan,46.04,4.81,1.1,5.96,1888.0,3.13,73.2,High Load,Normal,200.0,False
733,M008,Fan,46.0,4.81,1.1,5.97,1891.0,3.14,73.3,High Load,Normal,200.0,False
734,M008,Fan,46.02,4.79,1.1,5.97,1889.0,3.13,73.4,High Load,Normal,200.0,False
735,M008,Fan,46.13,4.78,1.1,5.99,1891.0,3.15,73.5,High Load,Normal,200.0,False
736,M008,Fan,46.13,4.81,1.1,6.03,1886.0,3.16,73.6,High Load,Normal,200.0,False
737,M008,Fan,45.96,4.8,1.1,6.05,1892.0,3.18,73.7,High Load,Normal,200.0,False
738,M008,Fan,46.01,4.8,1.1,6.03,1887.0,3.16,73.8,High Load,Normal,200.0,False
739,M008,Fan,46.05,4.81,1.1,5.94,1889.0,3.12,73.9,High Load,Normal,200.0,False
740,M008,Fan,45.93,4.77,1.11,6.0,1892.0,3.16,74.0,High Load,Normal,200.0,False
741,M008,Fan,45.87,4.75,1.1,5.88,1892.0,3.09,74.1,High Load,Normal,200.0,False
742,M008,Fan,46.04,4.82,1.1,5.96,1887.0,3.12,74.2,High Load,Normal,200.0,False
743,M008,Fan,46.0,4.77,1.1,5.99,1899.0,3.16,74.3,High Load,Normal,200.0,False
744,M008,Fan,46.1,4.81,1.1,5.99,1888.0,3.14,74.4,High Load,Normal,200.0,False
745,M008,Fan,46.01,4.81,1.1,5.94,1892.0,3.12,74.5,High Load,Normal,200.0,False
746,M008,Fan,46.03,4.77,1.09,6.03,1890.0,3.17,74.6,High Load,Normal,200.0,False
747,M008,Fan,45.89,4.78,1.1,6.07,1892.0,3.19,74.7,High Load,Normal,200.0,False
748,M008,Fan,46.03,4.71,1.1,5.97,1889.0,3.13,74.8,High Load,Normal,200.0,False
749,M008,Fan,46.03,4.86,1.1,6.06,1890.0,3.18,74.9,High Load,Normal,200.0,False
750,M008,Fan,45.92,4.75,1.1,5.98,1888.0,3.14,75.0,High Load,Normal,200.0,False
751,M008,Fan,45.94,4.85,1.1,6.04,1889.0,3.17,75.1,High Load,Normal,200.0,False
752,M008,Fan,46.04,4.79,1.1,6.01,1893.0,3.16,75.2,High Load,Normal,200.0,False
753,M008,Fan,45.99,4.76,1.1,5.97,1887.0,3.13,75.3,High Load,Normal,200.0,False
754,M008,Fan,46.0,4.85,1.1,6.02,1889.0,3.16,75.4,High Load,Normal,200.0,False
755,M008,Fan,36.07,4.38,0.8,6.42,903.0,1.61,75.5,Startup,Normal,200.0,False
756,M008,Fan,36.05,4.38,0.8,6.48,903.0,1.62,75.6,Startup,Normal,200.0,False
757,M008,Fan,35.89,4.39,0.8,6.51,901.0,1.63,75.7,Startup,Normal,200.0,False
758,M008,Fan,36.07,4.41,0.8,6.47,901.0,1.62,75.8,Startup,Normal,200.0,False
759,M008,Fan,36.03,4.36,0.8,6.49,901.0,1.63,75.9,Startup,Normal,200.0,False
760,M008,Fan,36.13,4.43,0.8,6.52,899.0,1.63,76.0,Startup,Normal,200.0,False
761,M008,Fan,35.96,4.38,0.8,6.56,898.0,1.64,76.1,Startup,Normal,200.0,False
762,M008,Fan,36.01,4.45,0.8,6.48,901.0,1.62,76.2,Startup,Normal,200.0,False
763,M008,Fan,35.92,4.42,0.8,6.49,899.0,1.62,76.3,Startup,Normal,200.0,False
764,M008,Fan,36.1,4.43,0.8,6.5,900.0,1.62,76.4,Startup,Normal,200.0,False
765,M008,Fan,36.05,4.45,0.8,6.44,900.0,1.61,76.5,Startup,Normal,200.0,False
766,M008,Fan,35.97,4.37,0.8,6.56,902.0,1.65,76.6,Startup,Normal,200.0,False
767,M008,Fan,35.96,4.48,0.8,6.61,899.0,1.65,76.7,Startup,Normal,200.0,False
768,M008,Fan,35.95,4.37,0.8,6.45,902.0,1.61,76.8,Startup,Normal,200.0,False
769,M008,Fan,35.96,4.41,0.8,6.49,898.0,1.62,76.9,Startup,Normal,200.0,False
770,M008,Fan,35.99,4.39,0.8,6.52,901.0,1.63,77.0,Startup,Normal,200.0,False
771,M008,Fan,36.02,4.44,0.8,6.55,900.0,1.64,77.1,Startup,Normal,200.0,False
772,M008,Fan,36.1,4.42,0.8,6.55,899.0,1.64,77.2,Startup,Normal,200.0,False
773,M008,Fan,35.94,4.51,0.8,6.41,902.0,1.61,77.3,Startup,Normal,200.0,False
774,M008,Fan,35.97,4.46,0.8,6.5,900.0,1.63,77.4,Startup,Normal,200.0,False
775,M008,Fan,35.88,4.37,0.8,6.48,899.0,1.62,77.5,Startup,Normal,200.0,False
776,M008,Fan,36.05,4.35,0.8,6.47,901.0,1.62,77.6,Startup,Normal,200.0,False
777,M008,Fan,36.02,4.44,0.8,6.48,901.0,1.62,77.7,Startup,Normal,200.0,False
778,M008,Fan,36.01,4.36,0.8,6.58,900.0,1.64,77.8,Startup,Normal,200.0,False
779,M008,Fan,36.02,4.35,0.8,6.55,899.0,1.63,77.9,Startup,Normal,200.0,False
780,M008,Fan,35.92,4.43,0.8,6.51,898.0,1.62,78.0,Startup,Normal,200.0,False
781,M008,Fan,35.99,4.42,0.8,6.51,899.0,1.63,78.1,Startup,Normal,200.0,False
782,M008,Fan,36.08,4.42,0.8,6.53,900.0,1.63,78.2,Startup,Normal,200.0,False
783,M008,Fan,36.1,4.42,0.8,6.44,900.0,1.61,78.3,Startup,Normal,200.0,False
784,M008,Fan,35.96,4.38,0.8,6.52,900.0,1.63,78.4,Startup,Normal,200.0,False
785,M008,Fan,35.93,4.42,0.8,6.51,899.0,1.63,78.5,Startup,Normal,200.0,False
786,M008,Fan,36.13,4.42,0.8,6.5,899.0,1.62,78.6,Startup,Normal,200.0,False
787,M008,Fan,36.02,4.37,0.8,6.51,899.0,1.62,78.7,Startup,Normal,200.0,False
788,M008,Fan,36.12,4.44,0.8,6.47,900.0,1.62,78.8,Startup,Normal,200.0,False
789,M008,Fan,36.06,4.4,0.8,6.52,901.0,1.63,78.9,Startup,Normal,200.0,False
790,M008,Fan,36.0,4.35,0.8,6.49,900.0,1.62,79.0,Startup,Normal,200.0,False
791,M008,Fan,35.95,4.42,0.8,6.52,901.0,1.63,79.1,Startup,Normal,200.0,False
792,M008,Fan,36.13,4.44,0.8,6.54,901.0,1.64,79.2,Startup,Normal,200.0,False
793,M008,Fan,35.99,4.4,0.8,6.49,900.0,1.62,79.3,Startup,Normal,200.0,False
794,M008,Fan,36.0,4.4,0.8,6.49,902.0,1.63,79.4,Startup,Normal,200.0,False
795,M008,Fan,35.82,4.4,0.8,6.45,903.0,1.62,79.5,Startup,Normal,200.0,False
796,M008,Fan,35.94,4.48,0.8,6.43,902.0,1.61,79.6,Startup,Normal,200.0,False
797,M008,Fan,36.04,4.38,0.8,6.44,899.0,1.61,79.7,Startup,Normal,200.0,False
798,M008,Fan,36.02,4.38,0.8,6.52,900.0,1.63,79.8,Startup,Normal,200.0,False
799,M008,Fan,36.04,4.37,0.8,6.53,900.0,1.63,79.9,Startup,Normal,200.0,False
800,M008,Fan,36.13,4.39,0.8,6.57,900.0,1.64,80.0,Startup,Normal,200.0,False
801,M008,Fan,35.94,4.43,0.8,6.43,900.0,1.61,80.1,Startup,Normal,200.0,False
802,M008,Fan,36.04,4.41,0.8,6.48,901.0,1.62,80.2,Startup,Normal,200.0,False
803,M008,Fan,35.91,4.38,0.8,6.53,899.0,1.63,80.3,Startup,Normal,200.0,False
804,M008,Fan,36.06,4.41,0.8,6.51,903.0,1.63,80.4,Startup,Normal,200.0,False
805,M008,Fan,36.01,4.4,0.8,6.51,900.0,1.63,80.5,Startup,Normal,200.0,False
806,M008,Fan,36.03,4.41,0.8,6.51,901.0,1.63,80.6,Startup,Normal,200.0,False
807,M008,Fan,35.96,4.38,0.8,6.54,898.0,1.63,80.7,Startup,Normal,200.0,False
808,M008,Fan,36.07,4.36,0.8,6.56,904.0,1.65,80.8,Startup,Normal,200.0,False
809,M008,Fan,35.96,4.36,0.8,6.5,901.0,1.63,80.9,Startup,Normal,200.0,False
810,M008,Fan,36.03,4.38,0.8,6.54,899.0,1.63,81.0,Startup,Normal,200.0,False
811,M008,Fan,36.03,4.43,0.8,6.46,901.0,1.62,81.1,Startup,Normal,200.0,False
812,M008,Fan,35.93,4.43,0.8,6.49,898.0,1.62,81.2,Startup,Normal,200.0,False
813,M008,Fan,36.05,4.38,0.8,6.5,899.0,1.62,81.3,Startup,Normal,200.0,False
814,M008,Fan,36.0,4.4,0.8,6.51,900.0,1.63,81.4,Startup,Normal,200.0,False
815,M008,Fan,35.94,4.36,0.8,6.52,900.0,1.63,81.5,Startup,Normal,200.0,False
816,M008,Fan,36.04,4.4,0.8,6.49,900.0,1.62,81.6,Startup,Normal,200.0,False
817,M008,Fan,28.04,2.0,0.4,2.04,540.0,0.31,81.7,Shutdown,Normal,200.0,False
818,M008,Fan,27.99,2.02,0.4,2.0,542.0,0.3,81.8,Shutdown,Normal,200.0,False
819,M008,Fan,28.0,2.0,0.4,1.98,541.0,0.3,81.9,Shutdown,Normal,200.0,False
820,M008,Fan,28.08,2.0,0.4,1.99,538.0,0.3,82.0,Shutdown,Normal,200.0,False
821,M008,Fan,27.99,1.98,0.4,2.0,540.0,0.3,82.1,Shutdown,Normal,200.0,False
822,M008,Fan,28.01,2.02,0.4,1.98,540.0,0.3,82.2,Shutdown,Normal,200.0,False
823,M008,Fan,28.01,2.0,0.4,2.01,541.0,0.3,82.3,Shutdown,Normal,200.0,False
824,M008,Fan,27.99,1.99,0.4,1.99,540.0,0.3,82.4,Shutdown,Normal,200.0,False
825,M008,Fan,28.01,1.99,0.4,2.02,540.0,0.3,82.5,Shutdown,Normal,200.0,False
826,M008,Fan,28.02,1.99,0.4,2.01,539.0,0.3,82.6,Shutdown,Normal,200.0,False
827,M008,Fan,28.0,1.99,0.4,2.0,540.0,0.3,82.7,Shutdown,Normal,200.0,False
828,M008,Fan,28.07,2.02,0.4,1.99,542.0,0.3,82.8,Shutdown,Normal,200.0,False
829,M008,Fan,27.94,1.99,0.4,1.99,540.0,0.3,82.9,Shutdown,Normal,200.0,False
830,M008,Fan,27.99,2.0,0.4,1.99,542.0,0.3,83.0,Shutdown,Normal,200.0,False
831,M008,Fan,28.05,1.99,0.4,1.99,539.0,0.3,83.1,Shutdown,Normal,200.0,False
832,M008,Fan,28.01,2.02,0.4,1.97,539.0,0.3,83.2,Shutdown,Normal,200.0,False
833,M008,Fan,27.91,1.99,0.4,2.02,539.0,0.3,83.3,Shutdown,Normal,200.0,False
834,M008,Fan,28.11,1.96,0.4,1.99,540.0,0.3,83.4,Shutdown,Normal,200.0,False
835,M008,Fan,28.0,1.97,0.4,2.0,540.0,0.3,83.5,Shutdown,Normal,200.0,False
836,M008,Fan,27.95,1.96,0.4,2.01,541.0,0.3,83.6,Shutdown,Normal,200.0,False
837,M008,Fan,28.07,2.02,0.4,1.99,541.0,0.3,83.7,Shutdown,Normal,200.0,False
838,M008,Fan,27.92,2.02,0.4,1.99,541.0,0.3,83.8,Shutdown,Normal,200.0,False
839,M008,Fan,28.05,1.98,0.4,1.98,541.0,0.3,83.9,Shutdown,Normal,200.0,False
840,M008,Fan,27.91,2.0,0.4,2.0,541.0,0.3,84.0,Shutdown,Normal,200.0,False
841,M008,Fan,27.99,2.0,0.4,1.98,539.0,0.3,84.1,Shutdown,Normal,200.0,False
842,M008,Fan,27.98,1.98,0.4,2.01,539.0,0.3,84.2,Shutdown,Normal,200.0,False
843,M008,Fan,28.0,2.02,0.4,2.0,540.0,0.3,84.3,Shutdown,Normal,200.0,False
844,M008,Fan,27.94,1.98,0.4,2.01,539.0,0.3,84.4,Shutdown,Normal,200.0,False
845,M008,Fan,27.96,1.97,0.4,2.01,540.0,0.3,84.5,Shutdown,Normal,200.0,False
846,M008,Fan,27.95,1.99,0.4,2.01,538.0,0.3,84.6,Shutdown,Normal,200.0,False
847,M008,Fan,27.87,2.0,0.4,2.01,541.0,0.3,84.7,Shutdown,Normal,200.0,False
848,M008,Fan,28.0,2.01,0.4,2.01,541.0,0.3,84.8,Shutdown,Normal,200.0,False
849,M008,Fan,28.08,2.04,0.4,2.01,542.0,0.3,84.9,Shutdown,Normal,200.0,False
850,M008,Fan,28.08,2.01,0.4,1.99,539.0,0.3,85.0,Shutdown,Normal,200.0,False
851,M008,Fan,28.0,2.01,0.4,2.0,540.0,0.3,85.1,Shutdown,Normal,200.0,False
852,M008,Fan,28.07,2.01,0.4,2.01,539.0,0.3,85.2,Shutdown,Normal,200.0,False
853,M008,Fan,27.94,1.99,0.4,2.0,538.0,0.3,85.3,Shutdown,Normal,200.0,False
854,M008,Fan,27.96,2.04,0.4,2.0,540.0,0.3,85.4,Shutdown,Normal,200.0,False
855,M008,Fan,28.03,2.01,0.4,1.99,539.0,0.3,85.5,Shutdown,Normal,200.0,False
856,M008,Fan,28.02,1.99,0.4,1.99,540.0,0.3,85.6,Shutdown,Normal,200.0,False
857,M008,Fan,28.01,2.0,0.4,2.0,541.0,0.3,85.7,Shutdown,Normal,200.0,False
858,M008,Fan,27.98,2.03,0.4,2.0,541.0,0.3,85.8,Shutdown,Normal,200.0,False
859,M008,Fan,28.1,1.94,0.4,2.0,542.0,0.3,85.9,Shutdown,Normal,200.0,False
860,M008,Fan,27.97,2.01,0.4,2.01,540.0,0.3,86.0,Shutdown,Normal,200.0,False
861,M008,Fan,28.01,2.03,0.4,1.98,541.0,0.3,86.1,Shutdown,Normal,200.0,False
862,M008,Fan,27.96,1.99,0.4,2.0,540.0,0.3,86.2,Shutdown,Normal,200.0,False
863,M008,Fan,27.99,1.97,0.4,2.0,540.0,0.3,86.3,Shutdown,Normal,200.0,False
864,M008,Fan,27.95,2.01,0.4,2.02,539.0,0.3,86.4,Shutdown,Normal,200.0,False
865,M008,Fan,27.99,2.0,0.4,1.98,540.0,0.3,86.5,Shutdown,Normal,200.0,False
866,M008,Fan,27.99,1.95,0.4,2.06,539.0,0.31,86.6,Shutdown,Normal,200.0,False
867,M008,Fan,27.95,2.03,0.4,2.0,541.0,0.3,86.7,Shutdown,Normal,200.0,False
868,M008,Fan,27.93,2.01,0.4,1.99,540.0,0.3,86.8,Shutdown,Normal,200.0,False
869,M008,Fan,27.95,1.99,0.4,2.01,540.0,0.3,86.9,Shutdown,Normal,200.0,False
870,M008,Fan,28.11,1.98,0.4,1.97,540.0,0.3,87.0,Shutdown,Normal,200.0,False
871,M008,Fan,27.95,1.99,0.4,2.0,539.0,0.3,87.1,Shutdown,Normal,200.0,False
872,M008,Fan,27.96,1.99,0.4,1.98,540.0,0.3,87.2,Shutdown,Normal,200.0,False
873,M008,Fan,27.99,2.04,0.4,2.01,540.0,0.3,87.3,Shutdown,Normal,200.0,False
874,M008,Fan,40.03,4.01,1.0,4.99,1799.0,2.49,87.4,Normal,Normal,200.0,False
875,M008,Fan,40.01,3.98,1.0,4.97,1797.0,2.48,87.5,Normal,Normal,200.0,False
876,M008,Fan,40.03,4.0,1.0,5.02,1797.0,2.51,87.6,Normal,Normal,200.0,False
877,M008,Fan,39.91,4.0,1.0,5.08,1796.0,2.54,87.7,Normal,Normal,200.0,False
